timestamp,client_ip,country,city,provider,asn,status,method,path,vpn,proxy,mobile,bot
2026-07-04T07:09:34.948753+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:34.979356+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:35.011638+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:11:00.273943+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T07:11:00.315178+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,304,GET,/static/base.css,False,False,False,False
2026-07-04T07:11:30.497629+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/count.html,False,False,False,False
2026-07-04T07:11:30.55602+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,304,GET,/static/base.css,False,False,False,False
2026-07-04T07:11:30.592537+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:11:34.388193+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:11:36.321499+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/1. Mose/chapter-count,False,False,False,False
2026-07-04T07:11:37.437228+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/1. Mose/1/verse-count,False,False,False,False
2026-07-04T07:11:40.300026+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/1. Mose/chapter-count,False,False,False,False
2026-07-04T07:11:41.516513+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/1. Mose/17/verse-count,False,False,False,False
2026-07-04T07:11:43.623415+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/count?translation=WEB&book_from=1.+Mose&chapter_from=1&verse_from=1&book_to=1.+Mose&chapter_to=17&verse_to=18,False,False,False,False
2026-07-04T07:21:56.870508+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:21:56.91185+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,304,GET,/static/base.css,False,False,False,False
2026-07-04T07:21:56.946597+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:21:56.976984+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:21:57.008537+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:21:57.909488+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T07:22:00.403803+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/home.html,False,False,False,False
2026-07-04T07:30:59.328331+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/home.html,False,False,False,False
2026-07-04T07:31:04.167593+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T07:31:04.22224+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/static/favicon.ico,False,False,False,False
2026-07-04T07:31:19.161726+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T07:31:19.209676+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,304,GET,/static/base.css,False,False,False,False
2026-07-04T07:31:21.312668+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T07:31:22.880009+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/home.html,False,False,False,False
2026-07-04T07:31:23.655164+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:31:23.840031+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:31:23.873106+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:31:23.968125+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:31:27.699653+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T07:31:39.275212+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/count.html,False,False,False,False
2026-07-04T07:31:39.345177+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,304,GET,/static/base.css,False,False,False,False
2026-07-04T07:31:39.38328+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:31:41.518404+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/books,False,False,False,False
2026-07-04T07:31:42.685218+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/1. Mose/chapter-count,False,False,False,False
2026-07-04T07:31:43.863106+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/1. Mose/1/verse-count,False,False,False,False
2026-07-04T07:31:45.917128+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/Offenbarung/chapter-count,False,False,False,False
2026-07-04T07:31:47.605852+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/Offenbarung/22/verse-count,False,False,False,False
2026-07-04T07:31:51.840395+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/count?translation=Elberfelder+1905&book_from=1.+Mose&chapter_from=1&verse_from=1&book_to=Offenbarung&chapter_to=22&verse_to=21,False,False,False,False
2026-07-04T07:32:04.32323+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:32:04.368145+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,304,GET,/static/base.css,False,False,False,False
2026-07-04T07:32:04.404751+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:32:04.436993+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:32:04.470697+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:33:37.968024+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:33:38.041283+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:33:38.079621+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:33:38.115752+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:33:44.607024+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/books,False,False,False,False
2026-07-04T07:33:46.865488+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Richter&translation=Elberfelder+1905&page=1&limit=20,False,False,False,False
2026-07-04T07:33:53.352878+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&translation=Elberfelder+1905&page=1&limit=20,False,False,False,False
2026-07-04T07:33:58.62428+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T07:34:05.893217+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/count.html,False,False,False,False
2026-07-04T07:34:05.966456+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:34:08.221365+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/books,False,False,False,False
2026-07-04T07:34:09.726712+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/1. Mose/chapter-count,False,False,False,False
2026-07-04T07:34:11.774774+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/1. Mose/1/verse-count,False,False,False,False
2026-07-04T07:34:16.4301+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/Offenbarung/chapter-count,False,False,False,False
2026-07-04T07:34:17.541967+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/Offenbarung/chapter-count,False,False,False,False
2026-07-04T07:34:19.54817+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/Offenbarung/22/verse-count,False,False,False,False
2026-07-04T07:34:24.238075+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/count?translation=Elberfelder+1905&book_from=1.+Mose&chapter_from=1&verse_from=1&book_to=Offenbarung&chapter_to=22&verse_to=21,False,False,False,False
2026-07-04T07:34:56.904249+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T07:35:15.295464+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/home.html,False,False,False,False
2026-07-04T07:35:23.874861+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/read.html,False,False,False,False
2026-07-04T07:35:23.946531+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:35:25.292475+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Segond 1910/books,False,False,False,False
2026-07-04T07:35:26.237671+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Segond 1910/Rut/chapters,False,False,False,False
2026-07-04T07:35:28.282154+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Segond 1910/Rut/4,False,False,False,False
2026-07-04T07:35:30.419874+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Segond 1910/Rut/3,False,False,False,False
2026-07-04T07:35:32.934684+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Segond 1910/Rut/2,False,False,False,False
2026-07-04T07:35:36.02911+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Segond 1910/Rut/1,False,False,False,False
2026-07-04T07:35:38.096406+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Segond 1910/Rut/2,False,False,False,False
2026-07-04T09:48:55.429212+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/,False,False,False,False
2026-07-04T09:48:55.47399+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,404,GET,/robots.txt,False,False,False,False
2026-07-04T09:48:55.521123+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/,False,False,False,False
2026-07-04T09:48:55.566554+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/home.html,False,False,False,False
2026-07-04T09:48:55.618165+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/read.html,False,False,False,False
2026-07-04T09:48:55.683878+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T09:48:55.743552+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/count.html,False,False,False,False
2026-07-04T09:48:55.8177+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/strong.html,False,False,False,False
2026-07-04T09:48:55.879474+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/parallel.html,False,False,False,False
2026-07-04T09:48:55.938625+00:00,85.92.66.148,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/about.html,False,False,False,False
2026-07-04T09:48:56.181363+00:00,85.92.66.150,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/,False,False,False,False
2026-07-04T09:48:56.210268+00:00,85.92.66.150,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T09:48:56.268809+00:00,85.92.66.150,United Kingdom,London,Team Blue Carrier Limited,N/A,200,GET,/static/favicon.ico,False,False,False,False
2026-07-04T10:03:06.82178+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:03:06.905741+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/favicon.ico,False,False,True,False
2026-07-04T10:03:21.829399+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:04:23.796396+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:05:53.153087+00:00,66.249.69.174,United States,New York,Google LLC,N/A,200,GET,/,False,False,False,False
2026-07-04T10:05:53.319429+00:00,66.249.69.172,United States,New York,Google LLC,N/A,200,GET,/,False,False,False,False
2026-07-04T10:05:53.857398+00:00,66.249.69.174,United States,New York,Google LLC,N/A,404,GET,/robots.txt,False,False,False,False
2026-07-04T10:05:54.106199+00:00,66.249.78.100,United States,Mountain View,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T10:05:54.301791+00:00,66.249.69.173,United States,New York,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T10:06:11.581535+00:00,66.249.69.172,United States,New York,Google LLC,N/A,200,GET,/,False,False,False,False
2026-07-04T10:06:13.82381+00:00,66.249.69.172,United States,New York,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T10:06:18.302423+00:00,66.249.69.172,United States,New York,Google LLC,N/A,200,GET,/static/favicon.ico,False,False,False,False
2026-07-04T10:06:19.541607+00:00,66.249.69.173,United States,New York,Google LLC,N/A,404,GET,/favicon.ico,False,False,False,False
2026-07-04T10:08:09.240257+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/,False,False,True,False
2026-07-04T10:08:09.391607+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/static/base.css,False,False,True,False
2026-07-04T10:09:58.284358+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/,False,False,True,False
2026-07-04T10:09:58.365214+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,304,GET,/static/base.css,False,False,True,False
2026-07-04T10:10:10.779079+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/requirements.txt,False,False,True,False
2026-07-04T10:15:42.968142+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/,False,False,True,False
2026-07-04T10:15:43.088714+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,304,GET,/static/base.css,False,False,True,False
2026-07-04T10:16:01.387401+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:16:16.609979+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:19:18.315159+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/,False,False,True,False
2026-07-04T10:19:18.495753+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/static/base.css,False,False,True,False
2026-07-04T10:19:18.592002+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/static/favicon.ico,False,False,True,False
2026-07-04T10:19:21.660421+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/,False,False,True,False
2026-07-04T10:19:24.877306+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:19:28.887668+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:19:33.053661+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:19:35.287905+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:19:44.480399+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,404,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:23:20.44561+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/,False,False,True,False
2026-07-04T10:23:20.766851+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/static/base.css,False,False,True,False
2026-07-04T10:23:20.989107+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/static/favicon.ico,False,False,True,False
2026-07-04T10:23:24.313297+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/,False,False,True,False
2026-07-04T10:23:28.228248+00:00,109.41.51.195,Germany,Dortmund,D2VODAFONE,N/A,200,GET,/sitemap.xml,False,False,True,False
2026-07-04T10:24:03.31802+00:00,66.249.69.174,United States,New York,Google LLC,N/A,200,GET,/,False,False,False,False
2026-07-04T10:24:03.657289+00:00,66.249.69.174,United States,New York,Google LLC,N/A,200,GET,/,False,False,False,False
2026-07-04T10:24:03.884462+00:00,66.249.78.103,United States,Mountain View,Google LLC,N/A,404,GET,/robots.txt,False,False,False,False
2026-07-04T10:24:04.152102+00:00,66.249.78.105,United States,Mountain View,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T10:24:04.38682+00:00,66.249.69.172,United States,New York,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T10:24:52.236793+00:00,66.249.69.174,United States,New York,Google LLC,N/A,200,GET,/,False,False,False,False
2026-07-04T10:24:52.237002+00:00,66.249.69.174,United States,New York,Google LLC,N/A,200,GET,/,False,False,False,False
2026-07-04T10:24:52.759007+00:00,66.249.78.105,United States,Mountain View,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T10:24:52.966083+00:00,66.249.69.173,United States,New York,Google LLC,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T10:25:53.513601+00:00,66.249.78.97,United States,Mountain View,Google LLC,N/A,200,GET,/sitemap.xml,False,False,False,False
2026-07-04T10:28:16.019458+00:00,34.162.230.222,United States,Columbus,Google LLC,N/A,404,GET,/robots.txt,False,False,False,False
2026-07-04T10:28:16.48764+00:00,34.162.230.222,United States,Columbus,Google LLC,N/A,200,GET,/sitemap.xml,False,False,False,False
2026-07-04T11:40:09.33098+00:00,68.183.238.212,Singapore,Singapore,"DigitalOcean, LLC",N/A,404,GET,/license.txt,False,False,False,False
2026-07-04T12:22:05.0251+00:00,102.129.234.157,United States,Dallas,Cogent Communications,N/A,404,GET,/.env,True,True,True,False
2026-07-04T13:36:05.016378+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/wp-content/plugins/hellopress/wp_filemanager.php,False,False,False,False
2026-07-04T13:36:05.233768+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/this_is_a_new_hello_world.php,False,False,False,False
2026-07-04T13:36:05.533009+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/x.php,False,False,False,False
2026-07-04T13:36:05.931002+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/file.php,False,False,False,False
2026-07-04T13:36:06.348643+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/error_log.php,False,False,False,False
2026-07-04T13:36:06.745209+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/aaa.php,False,False,False,False
2026-07-04T13:36:07.133701+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/155.php,False,False,False,False
2026-07-04T13:36:07.535526+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/7.php,False,False,False,False
2026-07-04T13:36:07.954494+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/get.php,False,False,False,False
2026-07-04T13:36:08.248502+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/puc.php,False,False,False,False
2026-07-04T13:36:08.537057+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/222.php,False,False,False,False
2026-07-04T13:36:08.735698+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/red.php,False,False,False,False
2026-07-04T13:36:09.434114+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/term.php,False,False,False,False
2026-07-04T13:36:09.751185+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/simple.php,False,False,False,False
2026-07-04T13:36:09.964382+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/177.php,False,False,False,False
2026-07-04T13:36:10.679975+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/1.php,False,False,False,False
2026-07-04T13:36:11.033052+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/122.php,False,False,False,False
2026-07-04T13:36:11.838465+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/wp-content/admin.php,False,False,False,False
2026-07-04T13:36:12.066593+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/abcd.php,False,False,False,False
2026-07-04T13:36:12.435689+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/wp_filemanager.php,False,False,False,False
2026-07-04T13:36:13.97616+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/jsstrings.php,False,False,False,False
2026-07-04T13:36:14.177921+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/k.php,False,False,False,False
2026-07-04T13:36:14.987771+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/edit.php,False,False,False,False
2026-07-04T13:36:15.255808+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/seiso.php,False,False,False,False
2026-07-04T13:36:15.631936+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/themes.php,False,False,False,False
2026-07-04T13:36:16.046789+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/a2.php,False,False,False,False
2026-07-04T13:36:16.350953+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/wp-content/index.php,False,False,False,False
2026-07-04T13:36:16.733179+00:00,52.138.1.81,Canada,Toronto,Microsoft Corporation,N/A,404,GET,/bless.php,False,False,False,False
